CompanyID,Name,Source
f6bb3675-e58c-4c95-b923-c0eee38cf6b9,Kopitiam,dataset1.xlsx
e85b1b5c-6324-4e10-8158-a78ef0041521,Daum,dataset1.xlsx
e59751b7-48fd-4ecb-b3f9-d23a092e7d78,Ping An Insurance,dataset1.xlsx
39f077fe-5024-4c41-bc6a-e0ae2baf9302,Kuang-Chuan,dataset1.xlsx
118d254a-a624-461f-b032-c5d16dec5ccb,Tatung,dataset1.xlsx
feccb275-d659-448b-adb6-497f92307298,Midea,dataset1.xlsx
6425c213-cba9-472a-80cd-de6b5a20f388,Magnolia,dataset1.xlsx
a0a0622c-fda0-4695-b608-c42c21e5e06f,Swatch,dataset1.xlsx
94a39164-10ea-4f90-b969-68b7d9b4e4ca,Maeil,dataset1.xlsx
13c47958-6eae-4f81-80e8-949cc45bbaec,Revlon,dataset1.xlsx
3b7e59e6-d0af-4386-bba6-920e189def1b,Nongfu Shan Quan,dataset1.xlsx
247e761f-72ae-4875-ad78-191a3f36f9a9,Great Eastern,dataset1.xlsx
a3556c58-4a24-4d45-a6fa-693579a3c666,Hang Seng Bank,dataset1.xlsx
de354128-651e-417f-b962-66cdb8e289bd,Wai Wai,dataset1.xlsx
1d355714-2918-4f1d-84b7-130b14e78c9c,Maybelline,dataset1.xlsx
